calcn_r_Right_GRF_Fx,calcn_r_Right_GRF_Fy,calcn_r_Right_GRF_Fz,calcn_r_Right_GRF_px,calcn_r_Right_GRF_py,calcn_r_Right_GRF_pz,calcn_r_Right_GRF_Tx,calcn_r_Right_GRF_Ty,calcn_r_Right_GRF_Tz,calcn_l_Left_GRF_Fx,calcn_l_Left_GRF_Fy,calcn_l_Left_GRF_Fz,calcn_l_Left_GRF_px,calcn_l_Left_GRF_py,calcn_l_Left_GRF_pz,calcn_l_Left_GRF_Tx,calcn_l_Left_GRF_Ty,calcn_l_Left_GRF_Tz
1.7755536425,8.3967982475,-1.7804128975,-0.0453208425,-0.06854215,-0.00162083,0,1.335763325,0,0,0,0,0.3033585325,-0.024057665,-0.0519808575,0,0,0
7.00916980877046,90.038772842366,-10.2379929433278,-0.0318335610532267,-0.065553513932551,0.0117516643012497,0,2.11471889963243,0,0,0,0,0.311433178032838,-0.0222456699369615,-0.0539715605672178,0,0,0
10.1005305904939,212.643463526999,-20.494094445474,-0.0134126153529222,-0.0627345214847055,0.0220445763638842,0,2.4772604848777,0,0,0,0,0.319165889733291,-0.0203201721978475,-0.056071884046598,0,0,0
9.97613764117807,373.049382956809,-31.6437161415766,0.00800404784183598,-0.0600503948336112,0.0282651981703681,0,2.5782297417156,0,0,0,0,0.326513568760996,-0.0183482955172018,-0.0582559240414236,0,0,0
-1.37367487722417,574.542498942958,-39.098799605114,0.0232697936071557,-0.0573351043147144,0.0233753407137861,0,3.13498510428119,0,0,0,0,0.333012347718763,-0.0166915257921144,-0.0604221117920569,0,0,0
-23.9587272422405,760.247541813922,-38.9104493967169,0.0384040692894351,-0.054499793472684,0.0196713609922754,0,3.67161376215967,0,0,0,0,0.338736562165652,-0.0155233107843807,-0.0625325698564216,0,0,0
-53.7975381384189,923.658575626638,-33.6934856104155,0.0531748367621664,-0.0516377518435093,0.0168856860700427,0,4.08971939323575,0,0,0,0,0.343798049759094,-0.0148141232606819,-0.0645759756624045,0,0,0
-90.1928833001214,1039.78216586417,-24.2418322672823,0.0670698672433187,-0.0488773969761589,0.0152419112310971,0,4.0230749059497,0,0,0,0,0.347919567383572,-0.0148255325824864,-0.0664899212482919,0,0,0
-129.695676179237,1128.2727912863,-16.9975894711872,0.0794063164956549,-0.0464074295868834,0.0143572286232985,0,4.4256309288276,0,0,0,0,0.350984289436616,-0.0155970985305597,-0.0682533569190679,0,0,0
-165.713624374288,1210.61890240495,-14.7960839140591,0.0908765551823449,-0.0441666058056357,0.0140673481808313,0,4.04461296607693,0,0,0,0,0.353296560797166,-0.0168561898479216,-0.0698710401524666,0,0,0
-194.496656162331,1294.80794689611,-19.5863089371593,0.101463091256103,-0.0421946106362866,0.0145165184658604,0,2.57825507578333,0,0,0,0,0.354745941972998,-0.0186363763140413,-0.0712989744070947,0,0,0
-200.21129004341,1391.94041543141,-32.2600667246716,0.108878613607364,-0.0406761671103959,0.0154328905518566,0,0.0677964432820459,0,0,0,0,0.35492055699558,-0.0210402853923326,-0.0723843243776403,0,0,0
-193.26722049688,1491.97733999974,-42.9949106853282,0.114663905080602,-0.0394605894909561,0.0162658895422529,0,-1.60427882142693,0,0,0,0,0.354320204331095,-0.0237780557816371,-0.0731942162727091,0,0,0
-174.276901974455,1591.76881497691,-50.9836271097286,0.119235536877868,-0.0385544969771749,0.0169228771284335,0,-2.49373886838387,0,0,0,0,0.352868744303015,-0.0268514839113699,-0.0736814799670497,0,0,0
-147.253186614084,1675.96570273396,-53.4213053453699,0.124240430761011,-0.0379364689703025,0.0171702556060557,0,-2.82020004204558,0,0,0,0,0.350301511255664,-0.0303011200193693,-0.0736801212234493,0,0,0
-119.827918432859,1738.33542070939,-52.6489361032641,0.129749202677261,-0.0374142334700865,0.0171806512344765,0,-2.98478817596848,0,0,0,0,0.346848588373577,-0.0339983270478395,-0.0732895649363542,0,0,0
-92.8457869754542,1779.73085969618,-50.4788373951514,0.135400835805984,-0.0369451003622089,0.0169739088992764,0,-3.04900975417386,0,0,0,0,0.342604217508251,-0.0378660015872305,-0.0725490262919932,0,0,0
-68.6286122140205,1792.85060536088,-49.0757276730272,0.141124504089622,-0.0364626645309803,0.0165325966276995,0,-2.92284385974182,0,0,0,0,0.337418033596919,-0.0418628812140361,-0.0713945395388555,0,0,0
-47.4402904822952,1777.27927137551,-49.2255804374534,0.147334468377667,-0.0358204511923161,0.0158937943627919,0,-3.09454287878521,0,0,0,0,0.322850665290232,-0.0721108240693641,-0.0581025671565466,0,0,0
-26.9935680260773,1742.38092120807,-49.6425214175441,0.153641709949234,-0.0350408753860633,0.0150723456954323,0,-3.30407806631208,0,0,0,0,0.301545986922457,-0.112731220723074,-0.0406103361315326,0,0,0
-5.52350504587101,1688.93294939759,-49.804578652934,0.159611474928191,-0.0341333134387668,0.0140054274086619,0,-3.50355430109361,0,-0,0,0,0.282161969167026,-0.13769987518053,-0.0308511762943781,0,0,0
20.3166829395687,1615.84080188294,-47.7378988192824,0.164223014879214,-0.0331779082761491,0.0127001456470853,0,-3.55455465209373,0,-0,0,0,0.264439802617059,-0.147983216787378,-0.0280974987626176,0,0,0
46.9807502645872,1530.92886825273,-44.615205286711,0.168258664615322,-0.0322042813976072,0.0113327072907125,0,-3.55091177143301,0,0,-0,-0,0.245268932897647,-0.157331555929099,-0.0250752101435175,0,-0,0
73.4765803521862,1433.22714822005,-40.8386670516241,0.171805363769575,-0.0312170958628954,0.00995814247612386,0,-3.46330646730418,0,0,0,0,0.224609565311258,-0.165358559658221,-0.0217945708460856,0,0,0
97.1814748977387,1322.45022410662,-37.548597277739,0.175173757787712,-0.0302103243357742,0.00862899010631549,0,-3.38523410136354,0,0,0,0,0.202390711851679,-0.171584235967111,-0.0182845815523401,0,0,0
117.417036871252,1203.61860956498,-34.2885269374997,0.17819306625,-0.0293153199999999,0.00735454749999983,0,-3.32437862124998,0,0,0,0,0.179191829999997,-0.1759301325,-0.0146868424999995,0,0,0
132.605355586777,1078.19912995302,-31.0221694449024,0.181005086848519,-0.0285689199705156,0.00621675091175396,0,-3.23398932002063,0,0,0,0,0.155451603254108,-0.178216827154299,-0.0111055300602794,0,0,0
141.876060661552,948.989507619241,-27.4832310668398,0.18361555164106,-0.0280257140883919,0.0052508654098034,0,-3.03770188745807,0,0,0,0,0.131426581398437,-0.178411926198588,-0.00761378583456738,0,0,0
143.738683501523,819.849407291963,-23.5619456008283,0.186056155022836,-0.0277879365808908,0.00475407023713036,0,-2.71250932262696,0,0,0,0,0.107681797112874,-0.176126907117438,-0.00435739495714086,0,0,0
139.812732401892,694.468714606917,-19.7713315211816,0.188247650168235,-0.0279263967192113,0.00484325208615457,0,-2.26035493015395,0,0,0,0,0.0847782198345829,-0.171919981060028,-0.00140190300263431,0,0,0
131.264855941928,574.220616769768,-16.4333685250249,0.190310418818874,-0.0283813699347121,0.00556648093657741,0,-1.72145618491371,0,0,0,0,0.0627973378635311,-0.166154155660571,0.00125855184878209,0,0,0
117.050623641421,465.613209498209,-13.5743106851109,0.19286648907402,-0.0290011756677852,0.00758242095278383,0,-1.29914424293273,0,0,0,0,0.0428441339838238,-0.158349633698737,0.00338771642474063,0,0,0
100.640398054324,367.071201218256,-10.3017291834902,0.195982295594966,-0.0295383947740501,0.0105311235752541,0,-0.954281521822863,0,-0,0,0,0.0248360615966504,-0.149670489278736,0.0050960171504814,0,0,0
83.3122417362385,277.876284952915,-6.84936401862204,0.199411985267281,-0.0301377764750681,0.013891323136586,0,-0.647495479104207,0,-0,0,0,0.00867201143358298,-0.140437989554078,0.00642788877230796,0,0,0
66.6140128895327,200.667742217014,-4.06146362190717,0.203729988770285,-0.0305339561221197,0.0149366600091657,0,-0.429473373560612,0,0,0,0,-0.00490348155138647,-0.130877134128951,0.00728630978357102,0,0,0
51.6909222888352,134.391828398833,-2.05803478265524,0.211277527489515,-0.0287885847860009,0.0112339343374565,0,-0.231288183236824,0,0,0,0,-0.0160205833465093,-0.121712199396175,0.00773979499435257,0,0,0
38.8373525447517,78.4636383501716,-0.631904420989638,0.218124144046983,-0.0274836000528465,0.00838727530011563,0,-0.0830921931712948,0,0,0,0,-0.0252769072337223,-0.113143044428594,0.0079179184096295,0,0,0
27.6375061920787,35.2886180869112,0.45840556360857,0.223025954079176,-0.0273497680229338,0.0105269352077354,0,-0.0428328476233389,0,0,0,0,-0.0325633770714682,-0.105390407829989,0.00784743345862262,0,0,0
