pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.19558463900188,1.99017513229176,2.4844971287157,0.0500848336898756,0.00414045771773684,0.0396571023950347,0.954344253584697,1.41597967724392,2.02631986557045,1.5483812242984,0.0270243549723004,0.252055682867686,0,0,1.19116854129784,0.962086107186554,0.406941980277956,2.95173368791496,0.0515174734180602,1.3230605992256,0,0,2.56102903718962,1.72763985194515,3.09251292474641,1.2259607542186,5.43119540592432,1.21520758834588,5.27472198552903,0.709617634074614,0,0,1.15449406374817,1.54841758279252,2.67497602026635,1.68852754313152,1.05547760078251,0,0
1.19863914172446,1.99302160460074,2.52316759125411,0.0502909056893628,0.00398774047104744,0.0396870468461443,0.930452483142403,1.41363589794881,1.87209017918515,1.78083294004886,0.0310813954452331,0.455073627712634,0,0,1.10731172259486,0.847809763297679,0.643861256901028,2.95901187945591,0.0516444981842319,1.03391700349886,0,0,2.59321655186659,1.75039659822404,3.06730963661206,1.39182237137656,5.54134117537702,1.13040943878141,5.185067656172,0.68711706786376,0,0,0.875700870902207,1.79097031315643,3.67830221865075,1.90533834750846,1.07850135807267,0,0
1.21039238729618,2.01385588318082,2.55447330626421,0.0504712704564253,0.00381347384827468,0.0396758330950047,0.890633282139006,1.44983255304059,1.8239185109747,2.02943724657548,0.0354203567045321,0.697098761466348,0,0,1.12266153673442,0.776366533732519,0.843668971413381,2.96500757738557,0.0517491437467918,0.810655586080595,0,0,2.58965657733043,1.7800932465576,3.00789517911336,1.56877627075921,5.61041623132004,1.11115016957008,5.05483100005716,0.62475675909066,0,0,0.73880070051257,1.98361470195178,4.48872532485396,2.26948757884642,1.12946009557909,0,0
1.22784045660662,2.04545078397801,2.57817908887459,0.0506308428858693,0.00365205778993737,0.0396280373935835,0.837104037743797,1.51844439282984,1.85327093151916,2.28627362918837,0.0399029996428637,0.96891106635936,0,0,1.23473278493819,0.744726218058831,0.996312083207105,2.97850960604345,0.0519848035186583,0.64803387032833,0,0,2.55434099816269,1.80799007415919,2.91184787051446,1.76486187857245,5.64357218837993,1.09514542589668,4.88712105318976,0.528097176742085,0,0,0.85082906833517,2.13563050722943,5.1421552323943,2.76408987099745,1.20485865269555,0,0
1.2035528658111,2.07984876176291,2.64757737720101,0.0508334427718223,0.00364651160698258,0.0396897088556559,0.862112996297048,1.63978043459618,1.86057148381226,2.51359766525942,0.0438705564381294,1.33726057769834,0,0,1.32704113713554,0.690441988092343,1.26024140653808,2.96624399490374,0.0517707286673191,0.472920483808278,0,0,2.46055677259343,1.83506579390627,2.83142015313866,1.9487380603517,5.71426386973367,1.1297733862759,4.7802612025404,0.487088636034219,0,0,1.03402780893757,2.28384636355698,5.59725406109292,2.93739173563544,1.21292732659726,0,0
1.06917804869216,2.06824961229787,2.72271484708659,0.0510736510285156,0.00380606825424748,0.0397988611351718,0.899675237847961,1.70203744714147,1.84106816385603,2.68870486744621,0.0469267543558959,1.68333065462656,0,0,1.2813383228204,0.59110449520488,1.56698598972314,2.96383073111019,0.0517286060527389,0.564306447773388,0,0,2.36206657547879,1.81009036169245,2.78028563709705,2.11216085948534,5.7349828261053,1.29108018317759,4.62353310381043,0.451162733383401,0,0,1.21439582837677,2.42239610959573,5.99147054427925,3.1543741406688,1.19084312082495,0,0
0.921086990665474,2.04932343342488,2.79370755751,0.051308322972159,0.0040063440827075,0.0399109981256586,1.01205866588088,1.74878346050327,1.78945278439898,2.81762110364177,0.0491767657845313,1.97808388602276,0,0,1.25240916671707,0.52331533919099,1.86928471320501,2.96491263362861,0.0517474837952593,0.6643895347564,0,0,2.30106005529471,1.7734063410369,2.75840095940802,2.27184868235688,5.70894961861968,1.54647988685527,4.44101322499474,0.41587593155778,0,0,1.40430750137577,2.55118892146803,6.37885794533489,3.4080221747144,1.15848176772211,0,0
1.36119852550812,2.17683413937184,2.73995171450019,0.0511339891202719,0.0032017815934784,0.0396176373564032,1.25344259846934,1.79639265572162,1.62575962449745,2.68775720399767,0.0469102140816371,1.55812641406303,0,0,0.990407075879011,0.542342696638382,1.74770146076322,2.72082544340564,0.047487359589515,0.282109355712608,0,0,2.93783596365247,1.91350151250931,2.8471902565238,2.49503203562275,5.52867274978811,1.75041940387236,4.52676932152744,0.344583363731272,0,0,1.63657474161336,2.67741577949451,6.97056097831531,3.6729229026439,1.28401925158736,0,0
1.31329517463968,2.13053122647709,2.69772374216969,0.0511896042118051,0.00325276792301107,0.0394658621012129,1.06042283999104,1.77049272188014,1.49919611866329,2.64765067509457,0.0462102241531208,1.68444663679048,0,0,1.0440699484636,0.630025229508429,1.77573675023938,2.73808350199703,0.0477885704502321,0.670190535820597,0,0,2.9440864572451,1.8539596748764,2.69760957095876,2.78215611844722,5.32631227431975,1.78412856455827,4.47842231646804,0.306524445751443,0,0,1.80641691464196,2.89194002669653,7.26833994650651,4.24591524670363,1.290850403696,0,0
1.03371592598547,2.02746714443931,2.70560070391275,0.0514029778363606,0.00384335164548495,0.0394406658438263,0.57293054971125,1.78302380948081,1.41368531936356,2.66594018511415,0.0465294369466038,2.27956350372329,0,0,1.50031022225566,0.860163374539532,1.97761624007069,2.91370652272963,0.0508537704953355,1.14645675159889,0,0,2.55504351383439,1.72045869888365,2.41319728409304,3.07933701887957,5.16945551262441,1.75872644768302,4.32783947307617,0.297180991347498,0,0,1.93538858050712,3.11800665248206,7.45767157724516,4.89038677477597,1.24582979569905,0,0
