pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
3.25033650296526,0.666801604412423,3.3464244286877,0.0534375430655926,0.0051854923158366,0.0166610679713957,2.85786353881483,2.17912735308946,3.97533718571949,0.70673768447864,0.0123348995847825,1.6010227751795,0,0,3.21502715495245,0.815152990366317,4.7395444560346,2.21446113964979,0.0386496409977859,4.94188943769055,0,0,2.56153255832873,1.94462952437435,4.51407504662969,8.30281568559484,5.04258823484145,3.68705165582989,3.55306983692453,1.81197681113866,0,0,4.09869289839162,6.18495479937457,4.3431782178881,2.54191361753826,1.85533309634705,0,0
3.42336375822779,0.609092421145943,3.22441256187281,0.0539142272071836,0.00502760873402494,0.0162458755646024,3.05916594266303,2.03816981977171,3.99718052093504,1.09405467448595,0.0190948542979935,1.70388426276219,0,0,3.25346869163863,0.862508864893111,4.71000098251922,2.20440954798981,0.0384742087176123,4.54679127526883,0,0,2.68820917426022,1.94289791818048,4.35935143391462,8.47884406120812,5.20878645995261,3.67200259332298,3.67016908316655,1.86388411972138,0,0,3.81938814811331,6.21679276846489,4.60830230408464,2.40316875556936,1.79231042749813,0,0
3.54303588440349,0.658282033838993,3.09454455809219,0.0544155905935401,0.00494445455765859,0.0158429113176792,3.19910994019329,1.99594809708005,3.9045144967675,1.39568135854676,0.0243592324593851,1.7866866763097,0,0,3.17309851709891,1.00978061322329,4.69501175618896,2.32846323575862,0.04063935345037,4.40076936652637,0,0,2.8467709816667,2.0160685498691,4.19391791981148,8.70986594888701,5.28343233406716,3.68763980261312,3.77410624951215,1.94218688989919,0,0,3.62937692637459,6.14835853843034,5.05355674096144,2.35318785214704,1.72337817975743,0,0
3.60091153403522,0.831954545909784,2.9538981974595,0.0549386763129235,0.00495022816754129,0.0154419671422812,3.27955375949234,2.06766130715219,3.70289545127476,1.62729774280186,0.0284017027864504,1.84872475752223,0,0,2.96120149414119,1.29090977446374,4.70254652040373,2.64734844561566,0.0462049474750399,4.52634543519832,0,0,3.00617511544876,2.17121403463178,4.01466210762696,9.00912998136948,5.23817809986169,3.83352200533007,3.8716535472533,2.0555622113926,0,0,3.55682304532732,5.95525807080061,5.74520688252943,2.4080559248454,1.64810139072274,0,0
3.7556054228969,0.981689746306881,2.83606156336851,0.0554407493536698,0.00485370889794556,0.0150887891702185,3.5018621052115,2.12187457532277,3.56329125857887,1.78283418402818,0.0311163267506419,1.81486112501287,0,0,2.93758071918613,1.54650369108009,4.73817426904957,2.9927764331509,0.0522338012160144,4.46026890596343,0,0,3.11562364765338,2.27610472100076,3.86926516027492,9.22016261889692,5.31919392165401,3.94578560533554,3.9755477498045,2.11219333348341,0,0,3.46777154689748,5.79656251631194,5.98058008700692,2.39232352946018,1.55319648091294,0,0
3.84653210420815,1.11481263357691,2.660971151864,0.0559837427264978,0.00473460380474397,0.0147258315401953,3.64791726060418,2.13625295163706,3.35747309529279,1.8911840583051,0.0330073889419824,1.79052116978696,0,0,2.81654345550817,1.78924494643407,4.66709322608566,3.43109911624143,0.0598839748295193,4.44779055723178,0,0,3.20001834141227,2.35813268749852,3.68271320380682,9.4108197084135,5.39859047232174,4.10425884535224,4.07459291622218,2.17756861435357,0,0,3.37704830111118,5.65747275461879,6.20263920644904,2.48155531893775,1.49035214401543,0,0
3.79864379680014,1.21096252625513,2.34800327441583,0.0565902478796902,0.00465620795862078,0.0142361829682743,3.6486493529409,2.1050642417662,3.05967138518275,1.97174415349564,0.0344134300315577,1.8501817141222,0,0,2.49233800674193,2.01484428408081,4.41440386578416,3.9775550488775,0.0694214339002358,4.59129688267987,0,0,3.10024849966589,2.40144594953946,3.35042903437855,9.6039168002477,5.46960835383418,4.40126740823706,4.19827362110999,2.27794896329942,0,0,3.28211115169347,5.56436351466941,6.46782127913559,2.69912294214148,1.49527105009376,0,0
4.0260189802746,1.35718745050411,2.23237051122482,0.0570497546611155,0.00460564775394261,0.013786618295316,3.96418523357595,2.24457311508585,2.91590379067784,1.96882758907826,0.0343625260218662,1.63579281399203,0,0,2.5748005283109,2.3044635988951,4.4728688565642,4.39624917177351,0.0767290232304176,4.38122141534974,0,0,3.22008973284881,2.55663099209789,3.13815676564836,9.7408894677921,5.58676825567529,4.52590230937921,4.27349917071692,2.30915353369862,0,0,3.21817856704505,5.33108735795995,6.78803247822544,2.56617850433831,1.3914518282223,0,0
4.24565344646738,1.48786369674959,2.15296337660146,0.0575045583580061,0.00454243740434406,0.013383475301919,4.25357965307188,2.37289141419867,2.78577922373306,1.95018286387999,0.0340371116998919,1.34635078423071,0,0,2.64945441992662,2.54978565459132,4.51728205118842,4.83913584544275,0.0844588525452339,4.1284523394254,0,0,3.46263737849494,2.70654619340584,2.99096494793275,9.84489933543323,5.65264920277239,4.68631088454414,4.33147886252718,2.34588383146962,0,0,3.1496986522241,5.09463094650854,7.07850518483529,2.51497799154604,1.30594567922225,0,0
3.98201187704002,1.54767846674206,1.90783739914627,0.0583020771112233,0.00394090881438846,0.0131637881093358,3.88760507943331,2.32143981191356,2.5605169418887,1.79875387446092,0.0313941767236887,1.51436120681427,0,0,2.11015811095312,2.69306193340271,4.22174936459728,5.4364620478244,0.094884164369568,4.14356900848269,0,0,3.34384806182058,2.68866398888254,2.75953840934422,10.0080748996675,5.74446514680948,5.46404216319511,4.5810359222335,2.54119937723555,0,0,3.03705168993765,4.98309772256466,7.14623972864295,2.88194339871674,1.40743736470666,0,0
