time_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,lumbar_extension_moment,lumbar_bending_moment,lumbar_rotation_moment,arm_flex_r_moment,arm_add_r_moment,arm_rot_r_moment,elbow_flex_r_moment,pro_sup_r_moment,arm_flex_l_moment,arm_add_l_moment,arm_rot_l_moment,elbow_flex_l_moment,pro_sup_l_moment
0.0,-1.6279000467119147,0.026682782667514636,0.05949585430696136,-0.8035683046754529,0.17678537657085763,1.4326561062880974,-0.11177858752892991,-0.015123846642108607,0.3213069525454225,0.07092360518780262,0.24562264277178764,0.03487814333944307,0.32609225092645655,0.11781784852998407,-0.0504702286903033,-0.0075855814374756105,0.022541637851356603,7.48182798993639e-05,-0.07804701409259865,0.00150047444705981,-0.002790944488276066,-0.03431200800907826,0.0008163930004116863
0.10010010010010009,-1.6279000467119147,0.026682782667514636,0.05949585430696136,-0.8035683046754529,0.17678537657085763,1.4326561062880974,-0.11177858752892991,-0.015123846642108607,0.3213069525454225,0.07092360518780262,0.24562264277178764,0.03487814333944307,0.32609225092645655,0.11781784852998407,-0.0504702286903033,-0.0075855814374756105,0.022541637851356603,7.48182798993639e-05,-0.07804701409259865,0.00150047444705981,-0.002790944488276066,-0.03431200800907826,0.0008163930004116863
0.20020020020020018,-1.632344918386945,0.02090556868041769,0.05673708298700338,-0.8099683368539597,0.16734653176214753,1.4310511650967779,-0.1130369796150629,-0.014401634099108676,0.32247763197788537,0.07113784798114073,0.24783098209888452,0.036048551740737476,0.32668032752788395,0.11773149270761873,-0.050585165106041316,-0.007654591951439689,0.022719941134091304,7.047836421902384e-05,-0.07816757699126202,0.001495260625061488,-0.002708358466032742,-0.034031890638015753,0.0008149607159610923
0.30030030030030025,-1.6424139551234647,0.008953289096528424,0.050944045590604226,-0.8240015356909769,0.1471659540610953,1.4280926231097677,-0.11544057757851198,-0.013032144616392743,0.32483705309188016,0.0715431359071054,0.2525066784022921,0.03833331748680145,0.3278389241552656,0.11759329508907715,-0.05080920916711916,-0.007793222516836731,0.023076492817273392,6.094436478004503e-05,-0.07842260117895315,0.0014899007833491516,-0.002557363328518078,-0.033470555830635164,0.0008133091734831111
0.40040040040040037,-1.654203265570724,-0.0018703898678852442,0.04467908610283656,-0.8404281793077224,0.1246562788980307,1.4255362819124529,-0.11659159829919433,-0.012092458096994881,0.3273438887744601,0.0719484087011541,0.2574326151147855,0.04126072227311187,0.3287925796670257,0.11736361612663995,-0.05092306876900623,-0.007887995649193852,0.023399081688324892,5.212655163571627e-05,-0.0786665910526955,0.0014788243743326314,-0.0023950511162405385,-0.03289534160594486,0.0008118802629414671
0.5005005005005004,-1.665725213806494,-0.012972509903860448,0.038218214211687876,-0.8569951856017282,0.10195649801256015,1.4229294609250744,-0.11784740920822387,-0.011082774193661752,0.3298270982294998,0.07234564033544477,0.2620431474351913,0.04423964206542054,0.32983412090798636,0.11712713320615793,-0.051030330814302395,-0.0079835629826911,0.023718170840788054,4.311462387313886e-05,-0.07892866553609626,0.0014666746849654637,-0.0022288381182799097,-0.032321889199185924,0.0008104437549365077
0.6006006006006005,-1.6772812247567834,-0.024621101982516717,0.032134126999971716,-0.8742110224993429,0.07832139573934493,1.4201910996092093,-0.11950642179343188,-0.009873486116734909,0.33226297813122396,0.07273535512259507,0.2663753240790692,0.04724425833500133,0.3309448059924862,0.11687651124138587,-0.05112004328970056,-0.008072493385032735,0.02403197370250285,3.414579130607024e-05,-0.07921020764885695,0.0014563096178513088,-0.0020564856255633488,-0.0317474696378001,0.0008088871947354971
0.7007007007007006,-1.6877489421373064,-0.03592002948255873,0.028244164231257852,-0.8912349372596529,0.05415112023786165,1.4171377336801594,-0.1217183428550126,-0.008379607770248414,0.3345727868878083,0.07310351689660123,0.2701147363893781,0.05037982653213435,0.3318367698172026,0.11651053818970045,-0.05109904105205283,-0.008111026964730088,0.02430820809800479,2.6357084634846005e-05,-0.07944442924921676,0.0014359502318636189,-0.0018860912704937193,-0.031172081477396436,0.0008070361983118764
0.8008008008008007,-1.6967356580961486,-0.047152429910795476,0.02493543133667055,-0.9073361869864737,0.03057906430156887,1.4137635830910065,-0.12419257422351027,-0.00674763811498601,0.3367577582998159,0.0734517443149403,0.27320616812854503,0.05345725760119856,0.3327385524152878,0.11611728468771579,-0.05104546984368039,-0.008140368020692236,0.024574098661625337,1.8572872981360616e-05,-0.07966493491357883,0.001406448439939711,-0.0017191492751999376,-0.03060695055872074,0.0008051421188532063
0.9009009009009012,-1.7037075566975222,-0.05846254590398299,0.02183022871621362,-0.9218224291224443,0.008405256235542674,1.4099171724746398,-0.12688048156838913,-0.004983949118927673,0.33876216576556656,0.0737772196524511,0.2755607086433861,0.05643209726829372,0.333729855054129,0.1157244612582364,-0.05098504778842207,-0.008172744802348697,0.024842025558715113,1.0410350172094238e-05,-0.07987686880825717,0.001368302396749448,-0.0015552789919301604,-0.03005462461350994,0.0008031384333565233
1.0010010010010009,-1.7075479523471138,-0.0696125759161496,0.0187750371191556,-0.9336131846785921,-0.011330168442345762,1.4054696230433168,-0.1296078763441712,-0.003171655471474376,0.340532137403611,0.07406647482599842,0.2769745923305383,0.05922946049063658,0.33483742469837874,0.11532857948695377,-0.05092097698712491,-0.008214583035957554,0.025109366583572455,1.6353840050011091e-06,-0.0800713106631872,0.0013144153994118584,-0.0013989071521723836,-0.02951854983168269,0.0008008446523851742
1.1011011011011012,-1.7081716551230852,-0.08055979390330281,0.015587521300028741,-0.9426180409347807,-0.028448905161852923,1.4003968685517283,-0.13237089329304425,-0.0012959178037009918,0.34206292415663975,0.0743221141940966,0.27734322657778954,0.06178084775841869,0.3360937543109621,0.11495675925730815,-0.050859377209022893,-0.008267787403055168,0.025384762880571742,-7.923406212689523e-06,-0.08024281024096011,0.0012456190317841865,-0.0012544074484087983,-0.02900482735924208,0.0007984455183017766
1.201201201201201,-1.7051462872985421,-0.09093287314933395,0.013157844013543621,-0.9481642832639453,-0.04243823807757548,1.3947016266721841,-0.1352381414628417,0.0006820789656052379,0.343343092509269,0.07454733191344168,0.2766405161850879,0.06406475156933,0.3373598595586828,0.11456635123793694,-0.050770601896885495,-0.008314841173368923,0.025662398631205997,-1.7697470760120864e-05,-0.08036263122489354,0.0011524856659824454,-0.0011249739925826949,-0.028509492992056667,0.0007957802772573904
1.3013013013013013,-1.6983712437614442,-0.10063117182773411,0.01143806851602652,-0.9501349651381791,-0.05321708424526085,1.3884348303934486,-0.1381081578642101,0.002711395350520621,0.3443900874721222,0.07473961594450543,0.27487325086821884,0.0660350059436972,0.338630431661329,0.11414784736431753,-0.0506494158377662,-0.00835354406410629,0.025938564529420262,-2.759268710440899e-05,-0.08042810760726625,0.0010306118375378029,-0.0010130430339940122,-0.02803021719210343,0.0007925954821494764
1.4014014014014011,-1.6877721659491136,-0.11011960815659297,0.009240656886767996,-0.9481974725324269,-0.06011425891509743,1.3815364918571924,-0.1408379374533744,0.004761745629528668,0.3451794570630722,0.07489655057977776,0.2719118381313735,0.06761820635966548,0.34010863190414314,0.11376729788083624,-0.05053278545214433,-0.008399624768243453,0.026233935655667173,-3.82032576402792e-05,-0.08046637550172878,0.0008760311715413051,-0.0009214633451684551,-0.027576317988061295,0.0007891025890957639
1.5015015015015016,-1.673111978889296,-0.11834062898353856,0.008737377523118938,-0.9424475353577467,-0.06377580884734503,1.3740823061443088,-0.14369607573881205,0.006925808278507711,0.345725738234556,0.07502421382269908,0.2677775770902532,0.06888693619790465,0.3414347275592156,0.11333892105827108,-0.0503580207269261,-0.008420322850507877,0.026528383558777978,-4.855880134786424e-05,-0.0804106948053368,0.0006941911007236814,-0.0008515289684826186,-0.027141789838426404,0.0007852321066939668
1.6016016016016015,-1.6548784443302118,-0.1257253396231324,0.008967049488056324,-0.9332027630985678,-0.06431665248358828,1.3661290495894594,-0.14651368338175783,0.009128358496195256,0.3460597069248497,0.07512261228606555,0.2626172936390933,0.06983593360559337,0.34274303030727016,0.1128964669037629,-0.050151598928087515,-0.008426444355323196,0.026830030050920377,-5.8882652597840665e-05,-0.08029208037356622,0.0004846764003954295,-0.0008014424553392586,-0.0267242772563397,0.0007807547740985508
1.7017017017017007,-1.632879887244787,-0.13297185878742362,0.008017488403222391,-0.9198985553964307,-0.06069044736652381,1.3575880829869427,-0.14900363551085077,0.011267127158208375,0.3461507699054743,0.07518497175571376,0.2563204653583563,0.07037159352387039,0.3443359347806218,0.11251771902824026,-0.049966549290368444,-0.008441374858516,0.027162870652196375,-6.995845215232342e-05,-0.08016215841231368,0.00023568670282793114,-0.0007734895665798142,-0.026331683346945307,0.0007758099136540986
1.8018018018018025,-1.6068183955308009,-0.1394313683028545,0.007376197719599724,-0.9024472475561783,-0.05323056758243313,1.3484662635270392,-0.15135072240503145,0.01342479568162069,0.34599636179337806,0.07521477248073447,0.24883421650598972,0.0704899005005647,0.34598203189624377,0.11215438583055584,-0.0497656260169077,-0.008448931527703296,0.027513593354348092,-8.13212217590103e-05,-0.0799749531623917,-5.1458886828873934e-05,-0.0007696109520936471,-0.025958264147385567,0.0007704521039214774
1.901901901901902,-1.5773488740523256,-0.14479688904145366,0.008164738494900625,-0.8816431111800982,-0.042929532291235584,1.3389062610373375,-0.15370856795329174,0.01566212809727519,0.34563581084910855,0.07521804647358762,0.24038694179219539,0.07032859224375279,0.34752042055875954,0.1117557638463913,-0.0495143010858032,-0.00842884735433182,0.02786526920364336,-9.2233076124243e-05,-0.07970910549265893,-0.0003595340068586961,-0.0007855305910345018,-0.025599679716985728,0.0007644188221777015
2.0020020020020017,-1.5449013393480737,-0.14921040984356543,0.009948595352462331,-0.8578820629567984,-0.030089946007188156,1.3289497534940182,-0.15597000029517666,0.017935809478783878,0.3450739175846705,0.07519184927279186,0.2310469026264672,0.06988138509455924,0.34901022312837127,0.11133355215527278,-0.049220132255103625,-0.008382796039888896,0.02822280814626283,-0.00010285305639839686,-0.07937974187686794,-0.0006884602293325593,-0.000820406591893798,-0.025255996043955238,0.0007577568351963714
2.102102102102101,-1.5092042208614411,-0.15299748536556212,0.011974675236806247,-0.8306744853762489,-0.01410120114597561,1.318620029088375,-0.15800228985962533,0.020210856512088357,0.34433504739692167,0.07513932045751874,0.22070057007316007,0.06905190918831199,0.3505598846463343,0.11091819159147806,-0.04890608886044465,-0.008323256193674449,0.028595235023958075,-0.0001135266441198291,-0.0790079055748066,-0.0010495050188000568,-0.0008762466629862141,-0.02492582054226932,0.0007506295107492107
2.2022022022022023,-1.4715206133624685,-0.15645699958344234,0.013913205819582424,-0.801318668136975,0.0038348525963947063,1.3080712906878884,-0.15982761561354814,0.022493440797516497,0.34348196251178476,0.07506710822415825,0.20970614702790696,0.06798212950652358,0.3522087685020958,0.11051866385021043,-0.04858118792678856,-0.008252607267294827,0.028980745002859482,-0.0001241466728715851,-0.07862129601178017,-0.001429254184516027,-0.0009447349821799922,-0.024604425649898908,0.0007427588554230225
2.3023023023023024,-1.4328206721697563,-0.15976834267882922,0.01564644740624647,-0.7708653666465244,0.02266359891070767,1.2974211992264253,-0.16142265344227846,0.024754784700268893,0.3425495516252478,0.07497646156478252,0.19827555768254623,0.06671458395361986,0.3539522313530511,0.11013310732162,-0.04824738790232068,-0.008171406665117556,0.029378913661087552,-0.00013479907769409902,-0.07823272711855149,-0.0018221276140190288,-0.001022172026999185,-0.02428623974034836,0.0007341814895010535
2.402402402402402,-1.3930297485844063,-0.16298581509214594,0.01727158396242847,-0.739086065948612,0.042571717753499515,1.2866903829405407,-0.16275730902717783,0.027011399378040184,0.3415371814536889,0.07486948152040176,0.18635681062964785,0.06521375785909547,0.35579901760995764,0.10975569664615606,-0.04790180541470701,-0.008078228134229284,0.0297889466103125,-0.00014542213420124815,-0.07784395098269416,-0.0022314653324873013,-0.0011093902728508925,-0.023967663857443294,0.0007249476941402148
2.502502502502501,-1.3535501111628894,-0.1663578168751703,0.01857366371970047,-0.7075442699557185,0.062048529815501775,1.2760584379865236,-0.16389271213451606,0.029284602473313687,0.3405302947920406,0.07475333385899147,0.17430665972519027,0.06360961193949496,0.3577518932086602,0.10938613112845741,-0.04754468860011209,-0.007973286761030169,0.03020522553461764,-0.00015591783781879168,-0.07747935459614283,-0.0026446978327287823,-0.001197573550711022,-0.023644120491477738,0.0007149267815223653
2.6026026026026026,-1.3146987915168997,-0.16998438892717452,0.01962849283828954,-0.6765652758786869,0.0807370276508789,1.2655669425389031,-0.16484090561269502,0.03155506757021709,0.33953552132920617,0.07462877229371752,0.16222410186238106,0.06193556444470858,0.3597877723221411,0.10901644966115831,-0.04717706783260256,-0.007857612141989267,0.030625354928621562,-0.0001663194937999271,-0.07714114075516827,-0.003058637471733209,-0.001286161547690227,-0.023311089665185268,0.0007040601783623414
2.7027027027027026,-1.2769718560109085,-0.17393241937987233,0.020439812977500818,-0.6464496740000383,0.09829639468323585,1.2553143518031342,-0.16553198509493533,0.03382912054151362,0.3385703109208712,0.07449881126046007,0.15019260467199724,0.060162615363757624,0.36191945292317684,0.10863785481652972,-0.046792324581592694,-0.0077281828916754185,0.03104869667834197,-0.00017654408992264062,-0.07683834678930664,-0.003474368669541118,-0.0013736469687845062,-0.022962289233974576,0.0006922784218604449
2.8028028028028023,-1.240615464429121,-0.1782097919843188,0.021060154615411816,-0.6175413385453343,0.11443459190190446,1.2453676666120645,-0.1660388695016111,0.0361211013657048,0.3376740836674233,0.07436601464919726,0.13829534742414928,0.05834802683558203,0.36411416339383706,0.10824366413679565,-0.04638588704742326,-0.007584511808803032,0.031469838045172525,-0.00018657779477825986,-0.07656958739977325,-0.00388785113520871,-0.001458197105768384,-0.02259894886981644,0.0006796172735584148
2.902902902902902,-1.2057319722878304,-0.1828825258476009,0.021543277783506183,-0.5898974436566469,0.12904765795921963,1.2357108597831414,-0.1663800972943557,0.03842264025990747,0.33683476124178585,0.07423092276101254,0.12658367807182,0.05650258444395543,0.3663611192265309,0.10783214324309562,-0.045961862103766564,-0.007428845243595744,0.031888691251033115,-0.00019644600137354767,-0.07633797283698752,-0.004296479734288162,-0.0015396557545454494,-0.022217789252614296,0.0006659255184433429
3.0030030030030033,-1.1738322186405115,-0.18820541484319137,0.021716763862907457,-0.564864403244042,0.1407618989361575,1.2265560793768389,-0.16650078120726725,0.040730233956185496,0.3361107344177138,0.07410074069813215,0.11538098873738345,0.05466542908926684,0.3686744374480917,0.10740378376100312,-0.045516266764326116,-0.007259546433507324,0.03230726822565529,-0.00020610495292323634,-0.07616584883555533,-0.004694755926735279,-0.0016106553104746958,-0.021809625668235716,0.0006511410425181506
