time,ground_force_vy,ground_force_vx
13.913913913913913,2.548709282604671,-0.11385262486922246
14.014014014014014,2.548505152471539,-0.10894719131417088
14.114114114114113,2.548035395772149,-0.1040379181558279
14.214214214214214,2.547278188291293,-0.09913220752291052
14.314314314314313,2.546254793328763,-0.09422616630268037
14.414414414414415,2.544974731057007,-0.08932014298723975
14.514514514514513,2.5434079831609337,-0.08441953229813606
14.614614614614615,2.541593632021613,-0.07951858994622776
14.714714714714713,2.5395157601905165,-0.07462334086208858
14.814814814814815,2.5371762598525853,-0.06973406333269135
14.914914914914913,2.534586302528353,-0.06484882703280226
15.015015015015019,2.5317385523543767,-0.05996954004570765
15.115115115115117,2.528637076001307,-0.05509581617704634
15.215215215215215,2.5252891022163486,-0.050230327959102816
15.31531531531532,2.521691015580334,-0.04537190664247162
15.415415415415419,2.517836829300759,-0.040522530519596915
15.515515515515517,2.5137480053491528,-0.03567880794340364
15.615615615615615,2.5093944097066307,-0.03084542294824023
15.715715715715714,2.504804672937879,-0.026020832820541663
15.815815815815819,2.499977171868001,-0.021203835131845608
15.915915915915917,2.4948789806718583,-0.016398811401672625
16.016016016016017,2.4895669361721184,-0.01160031320401904
16.11611611611612,2.483985555420211,-0.0068124442919272905
16.216216216216218,2.4781634560445185,-0.002034004741541651
16.316316316316318,2.472116082382472,0.002734225242134152
16.416416416416418,2.465789303781121,0.007492817808729624
16.516516516516514,2.459251087680818,0.012242490319244384
16.616616616616618,2.4524558545882678,0.016981138971762344
16.716716716716718,2.44540845061941,0.02171188063158184
16.816816816816818,2.4381477186791214,0.026429115701432488
16.91691691691692,2.4306079088490544,0.03113825193764781
17.017017017017018,2.4228428754675857,0.03583790904902949
17.117117117117118,2.4148511972606177,0.040524427087972624
17.217217217217218,2.4065914860811373,0.04520374652194465
17.317317317317315,2.398116839217761,0.04986926791120625
17.41741741741742,2.3893967658529447,0.05452339610916128
17.51751751751752,2.3804301962616514,0.05916919812724366
17.61761761761762,2.37124225647164,0.06380029949111835
17.717717717717722,2.361812096471963,0.06841925470328974
17.81781781781782,2.352151748414184,0.07302741350489557
17.91791791791792,2.342269172852481,0.07761844821492167
18.01801801801802,2.3321461835808575,0.08219971597952751
18.118118118118115,2.3217993254829454,0.08676604502323314
18.21821821821822,2.3112395361768336,0.09131272507341932
18.31831831831832,2.300441807071812,0.09584813520772106
18.41841841841842,2.289433108342167,0.10036480735260338
18.518518518518523,2.2782138076536005,0.10486231157229697
18.61861861861862,2.266761679275705,0.10934303123527819
18.71871871871872,2.255117638755407,0.11380200889105288
18.81881881881882,2.243253437155489,0.11823938223668476
18.918918918918916,2.2311806127381324,0.12265667878408322
19.01901901901902,2.2189125885286334,0.12704842943164413
19.11911911911912,2.206431859544806,0.1314133308138515
19.21921921921922,2.1937665423126504,0.1357560851255038
19.319319319319323,2.1808975824844063,0.140067512522073
19.41941941941942,2.1678361756155415,0.14435022171059675
19.51951951951952,2.154585989272661,0.14860274014644823
19.61961961961962,2.1411499613190066,0.15282133671253512
19.719719719719716,2.127534288769686,0.15700854553711782
19.81981981981982,2.113728821876487,0.1611573355817614
19.91991991991992,2.0997541767395593,0.1652718966996522
20.02002002002002,2.085599818857013,0.16934535538064677
20.120120120120124,2.071273349031894,0.17337942525649125
20.22022022022022,2.05678664171468,0.1773764176254799
20.32032032032032,2.0421219052962725,0.18132154844505768
20.42042042042042,2.0273028942468967,0.18522872974410742
20.520520520520517,2.0123224024875115,0.18908935582081052
20.62062062062062,1.9971808915102591,0.19289638034582574
20.72072072072072,1.9818941475586747,0.19666253169473466
20.82082082082082,1.9664438036239886,0.2003686748417381
20.920920920920924,1.9508536187178929,0.20402470664388925
21.02102102102102,1.935121542177082,0.20763178393769355
21.12112112112112,1.9192371024559427,0.2111748727384354
21.22122122122122,1.9032241315675087,0.2146611928817948
21.321321321321317,1.8870704780267005,0.21808916908771486
21.421421421421424,1.8707791010642314,0.22145131943145757
21.521521521521525,1.8543705091886022,0.2247547545837718
21.62162162162162,1.8378218823285497,0.22798615552058524
21.721721721721728,1.8211565013488116,0.23114886993192893
21.821821821821825,1.8043773850177782,0.23424489208884283
21.921921921921925,1.7874644440911225,0.23726113292398626
22.02202202202202,1.7704518422119109,0.2402084438751404
22.12212212212213,1.7533261849079913,0.24307104192441686
22.222222222222225,1.736084463604992,0.245852646666534
22.322322322322325,1.7187532401156649,0.24855793445842517
22.42242242242242,1.7013146783053306,0.25116866213022265
22.52252252252253,1.6837747250996955,0.2536971576936657
22.622622622622625,1.666153333671733,0.25613360968369475
22.722722722722725,1.6484339473632388,0.25847223942309083
22.822822822822822,1.630632078732236,0.2607216404878844
22.92292292292293,1.6127532140965588,0.2628690189669683
23.023023023023026,1.5947869388927125,0.2649151791164156
23.123123123123126,1.5767563169828962,0.266862333643729
23.223223223223222,1.5586533627821728,0.2686995571281161
23.32332332332333,1.540482487040303,0.2704354931284764
23.423423423423426,1.5222546652995117,0.2720576126375048
23.523523523523526,1.5039661551866292,0.27357110486833625
23.623623623623622,1.4856257669701285,0.2749766240544954
23.72372372372373,1.4672366320979253,0.2762562271357944
23.823823823823826,1.4488083367350162,0.277434429770148
23.923923923923926,1.4303343108385542,0.2784893582106946
24.024024024024023,1.4118259242677966,0.2794225554581212
24.12412412412413,1.3932935326256564,0.28024826165503125
24.224224224224226,1.3747276163375894,0.2809399288679078
24.324324324324326,1.3561467681871142,0.2815251161380751
24.424424424424423,1.3375474845128907,0.28198555552093163
24.52452452452453,1.318939131874534,0.28231722731087255
24.624624624624627,1.300323396314003,0.28254003090651275
24.724724724724727,1.2817066132603916,0.2826328498788869
24.824824824824823,1.2630973476579892,0.28261067242309384
24.92492492492493,1.2444901280225402,0.2824659535736258
25.025025025025027,1.225909457652047,0.28219916126731415
25.125125125125127,1.2073410004231533,0.28181842187367556
25.225225225225223,1.188797305783026,0.28131511319601243
25.32532532532533,1.170294949097277,0.28069812015947465
25.425425425425427,1.1518155787452458,0.2799646509302821
25.525525525525527,1.1333895151206619,0.27911781512670436
25.625625625625627,1.1150130879018114,0.27815730184990306
25.725725725725727,1.096674742887099,0.27709023929962656
25.825825825825824,1.0784137814626988,0.2759115766915204
25.92592592592593,1.0602111987099985,0.2746280546862111
26.026026026026027,1.042076525538301,0.2732423492555539
26.126126126126128,1.0240260138500186,0.2717532574399318
26.226226226226224,1.0060451988164,0.27017141184279597
26.32632632632633,0.988164066973839,0.2684882840480567
26.426426426426428,0.9703725889872163,0.2667170599060721
26.526526526526528,0.9526750947500939,0.2648552844417676
26.626626626626624,0.9350885167714509,0.262906056522122
26.72672672672673,0.9176024191813695,0.26087897518879327
26.826826826826828,0.9002402843806419,0.2587663463240912
26.926926926926928,0.88298964428757,0.2565816524413648
27.027027027027025,0.8658615472100207,0.254324240947622
27.12712712712713,0.8488736593034651,0.2519962243902013
27.227227227227228,0.8320030326685048,0.2496023550243173
27.32732732732733,0.8152827074841269,0.2471461484317842
27.427427427427425,0.7986999353572676,0.2446325365502619
27.527527527527532,0.7822524633631883,0.2420590720016591
27.62762762762763,0.7659728883287066,0.23943588792641712
27.72772772772773,0.7498303234439136,0.23676234228008056
27.827827827827825,0.7338504711489249,0.23403765570251536
27.927927927927932,0.7180380003358587,0.23127339590471468
28.02802802802803,0.7023716234219222,0.22846552484624366
28.12812812812813,0.6868838412019447,0.22561754159592368
28.228228228228225,0.6715578643187898,0.22273467480123882
28.328328328328332,0.6563998228200691,0.2198167706056696
28.42842842842843,0.6414269582244909,0.21686647581027615
28.52852852852853,0.6266096654885163,0.2138867410965307
28.628628628628626,0.6119834221191752,0.2108781067293546
28.728728728728733,0.597534423674352,0.20784334399041673
28.82882882882883,0.5832549877976552,0.2047855644374959
28.92892892892893,0.569171799056242,0.201703883329085
29.029029029029026,0.5552569701010343,0.19860057289984934
29.129129129129133,0.5415304593037097,0.19548084152438744
29.22922922922923,0.5279979584831092,0.19234103360521
29.32932932932933,0.514638507009113,0.1891851231752145
29.429429429429426,0.5014719358592337,0.18601746589853457
29.529529529529533,0.4884059094531753,0.18278380152159696
29.62962962962963,0.4730984288340151,0.17813625403713867
29.72972972972973,0.4599613188166611,0.17459545157545375
29.829829829829826,0.4458701365047714,0.1703418906157498
29.929929929929937,0.43392675257246915,0.16729726318234128
30.030030030030037,0.4221677796463408,0.16424314916058252
30.13013013013013,0.410577499479016,0.16117712212082974
30.230230230230234,0.3991764165275503,0.15810745337953142
30.330330330330337,0.3879428100287125,0.155029123698946
30.43043043043043,0.3742810668588977,0.15045895252933977
30.53053053053053,0.3635577474987664,0.1474566633491643
30.63063063063064,0.3530099194339006,0.1444471701664852
30.730730730730738,0.34264297710284336,0.14143980039077048
30.830830830830838,0.3324420240779611,0.13843320832385791
30.93093093093093,0.3224227489312411,0.1354270336598284
31.031031031031034,0.312578151462677,0.13243011231117877
31.131131131131138,0.302914798472756,0.1294373964362175
31.23123123123123,0.2934277005039014,0.1264536901468461
31.33133133133133,0.28411938096781975,0.12348444648796364
31.431431431431427,0.2749910727357371,0.12052357547100831
31.531531531531538,0.2660418825865253,0.11757988546989673
31.631631631631638,0.2572755589665619,0.11465571842196112
31.73173173173173,0.24868656870716652,0.11174667683887252
31.831831831831835,0.24028427992246953,0.10886037916785238
31.93193193193194,0.23205351703404017,0.10599775416605703
32.032032032032035,0.2240137906321061,0.10315690334252221
32.132132132132135,0.21615245062684485,0.10034664985545508
32.23223223223224,0.20846692296491764,0.0975622525177932
32.332332332332335,0.20097218692268998,0.09480740428574096
32.432432432432435,0.1936468676116368,0.09208762732646826
32.53253253253253,0.18651824578418247,0.08939865055178432
32.632632632632635,0.1795554121257738,0.0867453566028288
32.73273273273274,0.17263220364740395,0.08405236880931419
32.832832832832835,0.16573687470651374,0.08131051288231582
32.932932932932935,0.15927657428825487,0.07876151586157097
33.03303303303303,0.15305965127256738,0.07628000865206966
33.133133133133136,0.14700527625429977,0.07383783331312065
33.233233233233236,0.14113105376350488,0.07144031485199348
33.33333333333333,0.13542022410947274,0.06908216060843068
33.433433433433436,0.12988579725818492,0.06677131207691962
33.53353353353354,0.12453176399977699,0.06450880032878299
33.633633633633636,0.11932206395466687,0.06228576517253461
33.733733733733736,0.11430648664810197,0.06011682646842024
33.83383383383384,0.1094375072276742,0.05799194417699662
33.933933933933936,0.10472923048468422,0.05591396291832199
34.034034034034036,0.10019853796013271,0.05388908519378317
34.13413413413413,0.09558930999835376,0.05178475606527429
34.234234234234236,0.0911442702821955,0.049726959908069426
34.33433433433434,0.08710135713013668,0.04786717665212843
34.434434434434436,0.08320247838762959,0.04605259139716962
34.53453453453454,0.07943700950439955,0.04428425896152359
34.63463463463463,0.07548313400565153,0.04252807765846986
34.73473473473474,0.07158101615443156,0.0407130111920664
34.83483483483484,0.06770652592938539,0.03871164607842129
34.93493493493493,0.06282091933844164,0.03595634764852845
35.03503503503504,0.059147318590108175,0.03400263392523668
35.135135135135144,0.05624277486386854,0.03258406157009287
35.23523523523524,0.05336081881993637,0.03117232720718009
35.33533533533534,0.05082674859523757,0.02986814664397262
35.435435435435444,0.04841947964348883,0.028605817484430657
35.53553553553554,0.04610704104349381,0.0273702102522562
35.63563563563564,0.04389359485378421,0.026170189141156024
35.73573573573573,0.04055342215315987,0.02417322256953684
35.83583583583584,0.0355082044407183,0.020976321999613294
35.935935935935944,0.03244509734431957,0.01913412233774176
36.03603603603604,0.030373423596150417,0.017948465297433592
36.13613613613614,0.028478349084635944,0.016925938857648072
36.23623623623623,0.026297954427623442,0.01583753307375312
36.33633633633634,0.02457040376151766,0.01488187599239206
36.43643643643644,0.023156080502824486,0.014117204161672111
36.53653653653653,0.02172582959271203,0.013356780873970575
36.63663663663664,0.020654464567610088,0.01268064574442469
36.736736736736745,0.019626393993043313,0.01201991737247755
36.83683683683684,0.018649594684489058,0.011376210611689546
36.93693693693694,0.01771469618847895,0.010747533297295655
37.037037037037045,0.016823406176793,0.010136529063339837
37.13713713713714,0.015815059412881007,0.009509863352070585
37.23723723723724,0.014702398213549123,0.008870283896002243
37.33733733733733,0.013870868493158744,0.008274558714208218
37.43743743743744,0.01280127767674887,0.007502969373981143
37.537537537537546,0.012143154145270434,0.00700681950170145
37.63763763763764,0.011515016570782305,0.006526906076365453
37.73773773773774,0.010922123218134289,0.006064965193079791
37.83783783783783,0.010124663668771083,0.005605470995202892
37.93793793793794,0.009344758480157702,0.005163378960882627
38.03803803803804,0.008857713020916369,0.004761562022734054
38.13813813813813,0.007991278281907793,0.004074687998042906
38.23823823823824,0.007578795891994558,0.0037307338748344154
38.338338338338346,0.007189704952899121,0.003402893769269784
38.43843843843844,0.006819555990954242,0.003089997765966588
38.53853853853854,0.006475368898663647,0.0027951203255858455
38.638638638638646,0.00614795006496467,0.002514258179972984
38.73873873873874,0.005841295277085841,0.0022503715787119093
38.83883883883884,0.005553437635285792,0.0020015750111003704
38.93893893893893,0.00527958704101681,0.0017659037639912584
39.03903903903904,0.004707610271409227,0.0016300878085007263
39.13913913913915,0.0043104070176608455,0.0014759551350030265
39.23923923923924,0.0041032436979444135,0.0013020389606780878
39.33933933933934,0.00391128038423792,0.0011408355418986596
39.43943943943943,0.003643136418923299,0.0009921541965668672
39.53953953953954,0.0029348715952645364,0.000892980399307111
39.63963963963964,0.002516664754622651,0.000799943281502032
39.73973973973973,0.0023894203773865306,0.0007015394678493091
39.83983983983984,0.002270710750699182,0.0006103774332379011
39.93993993993995,0.0021575203941804617,0.0005244744745482806
40.04004004004004,0.002052981866457902,0.0004464514342051488
40.14014014014014,0.0018080647677132025,0.00040682947219492963
40.24024024024025,0.0014095453073854915,0.00040755008564392935
40.34034034034034,0.0013223840398072435,0.0003605305566262146
40.44044044044044,0.001016211596003467,0.0003425553735425482
40.54054054054053,0.0007907814905795084,0.0003237612058672924
40.64064064064064,0.0007530136226612027,0.00029477942386280613
40.74074074074075,0.0007177005353403118,0.000267227308401671
40.84084084084084,0.000685318379073525,0.00024141976853494872
40.94094094094094,0.0006542368436867208,0.00021639323451770015
41.041041041041034,0.0006265086886630841,0.0001934304394543358
41.14114114114114,0.000600245425292033,0.00017139588938910416
41.24124124124124,0.0005759321652242265,0.00015059698075126717
41.341341341341334,0.0005540390099403503,0.0001313823635181373
41.44144144144144,0.000533196397170033,0.00011286415673509621
41.54154154154155,0.0005150128571143757,9.616067972245622e-05
41.64164164164164,0.0004980359290860171,8.031185077393332e-05
41.74174174174174,0.0004825805212667224,6.554072059831495e-05
41.84184184184185,0.0004690707175150102,5.2201820112827445e-05
41.94194194194194,0.00042506875403314605,3.789467818533512e-05
42.04204204204204,0.00014983666985092975,1.3357868181297858e-05
42.142142142142134,0.0,0.0
42.24224224224224,0.0,0.0
42.34234234234235,0.0,0.0
42.44244244244244,0.0,0.0
42.54254254254254,0.0,0.0
42.642642642642635,0.0,0.0
42.74274274274275,0.0,0.0
42.84284284284285,0.0,0.0
42.942942942942956,0.0,0.0
43.04304304304305,0.0,0.0
43.14314314314315,0.0,0.0
43.24324324324324,0.0,0.0
43.34334334334335,0.0,0.0
43.443443443443456,0.0,0.0
43.54354354354355,0.0,0.0
43.64364364364365,0.0,0.0
43.74374374374374,0.0,0.0
43.84384384384385,0.0,0.0
43.94394394394395,0.0,0.0
44.04404404404404,0.0,0.0
44.14414414414415,0.0,0.0
44.24424424424426,0.0,0.0
44.34434434434435,0.0,0.0
44.44444444444445,0.0,0.0
44.54454454454456,0.0,0.0
44.64464464464465,0.0,0.0
44.74474474474475,0.0,0.0
44.84484484484484,0.0,0.0
44.94494494494495,0.0,0.0
45.04504504504506,0.0,0.0
45.14514514514515,0.0,0.0
45.24524524524525,0.0,0.0
45.34534534534534,0.0,0.0
45.44544544544545,0.0,0.0
45.54554554554555,0.0,0.0
45.645645645645644,0.0,0.0
45.74574574574575,0.0,0.0
45.84584584584586,0.0,0.0
45.94594594594595,0.0,0.0
46.04604604604605,0.0,0.0
46.14614614614616,0.0,0.0
46.24624624624625,0.0,0.0
46.34634634634635,0.0,0.0
46.446446446446444,0.0,0.0
46.54654654654655,0.0,0.0
46.64664664664666,0.0,0.0
46.74674674674675,0.0,0.0
46.84684684684685,0.0,0.0
46.946946946946944,0.0,0.0
47.04704704704705,0.0,0.0
47.14714714714715,0.0,0.0
47.247247247247245,0.0,0.0
47.34734734734735,0.0,0.0
47.44744744744746,0.0,0.0
47.54754754754755,0.0,0.0
47.64764764764765,0.0,0.0
47.74774774774776,0.0,0.0
47.84784784784785,0.0,0.0
47.94794794794795,0.0,0.0
48.048048048048045,0.0,0.0
48.14814814814815,0.0,0.0
48.24824824824826,0.0,0.0
48.34834834834835,0.0,0.0
48.44844844844845,0.0,0.0
48.548548548548546,0.0,0.0
48.64864864864865,0.0,0.0
48.74874874874875,0.0,0.0
48.848848848848846,0.0,0.0
48.94894894894895,0.0,0.0
49.04904904904906,0.0,0.0
49.14914914914915,0.0,0.0
49.24924924924925,0.0,0.0
49.34934934934936,0.0,0.0
49.44944944944945,0.0,0.0
49.54954954954955,0.0,0.0
49.649649649649646,0.0,0.0
49.74974974974975,0.0,0.0
49.84984984984986,0.0,0.0
49.94994994994995,0.0,0.0
50.050050050050054,0.0,0.0
50.15015015015015,0.0,0.0
50.250250250250254,0.0,0.0
50.350350350350354,0.0,0.0
50.45045045045045,0.0,0.0
50.550550550550554,0.0,0.0
50.65065065065066,0.0,0.0
50.750750750750754,0.0,0.0
50.850850850850854,0.0,0.0
50.95095095095096,0.0,0.0
51.051051051051054,0.0,0.0
51.151151151151154,0.0,0.0
51.251251251251254,0.0,0.0
51.351351351351354,0.0,0.0
51.451451451451454,0.0,0.0
51.55155155155156,0.0,0.0
51.65165165165165,0.0,0.0
51.75175175175175,0.0,0.0
51.85185185185186,0.0,0.0
51.95195195195195,0.0,0.0
52.052052052052055,0.0,0.0
52.152152152152155,0.0,0.0
52.252252252252255,0.0,0.0
52.35235235235236,0.0,0.0
52.45245245245245,0.0,0.0
52.55255255255256,0.0,0.0
52.65265265265266,0.0,0.0
52.75275275275275,0.0,0.0
52.852852852852855,0.0,0.0
52.952952952952955,0.0,0.0
53.053053053053056,0.0,0.0
53.15315315315316,0.0,0.0
53.25325325325325,0.0,0.0
53.35335335335335,0.0,0.0
53.45345345345346,0.0,0.0
53.55355355355355,0.0,0.0
53.653653653653656,0.0,0.0
53.753753753753756,0.0,0.0
53.853853853853856,0.0,0.0
53.95395395395396,0.0,0.0
54.05405405405405,0.0,0.0
54.15415415415416,0.0,0.0
54.25425425425426,0.0,0.0
54.35435435435435,0.0,0.0
54.454454454454456,0.0,0.0
54.55455455455456,0.0,0.0
54.65465465465466,0.0,0.0
54.754754754754764,0.0,0.0
54.85485485485485,0.0,0.0
54.95495495495495,0.0,0.0
55.055055055055064,0.0,0.0
55.15515515515515,0.0,0.0
55.25525525525526,0.0,0.0
55.35535535535536,0.0,0.0
55.45545545545546,0.0,0.0
55.555555555555564,0.0,0.0
55.65565565565565,0.0,0.0
55.755755755755764,0.0,0.0
55.855855855855864,0.0,0.0
55.95595595595595,0.0,0.0
56.05605605605606,0.0,0.0
56.15615615615616,0.0,0.0
56.25625625625626,0.0,0.0
56.356356356356365,0.0,0.0
56.45645645645645,0.0,0.0
56.55655655655655,0.0,0.0
56.656656656656665,0.0,0.0
56.75675675675675,0.0,0.0
56.85685685685686,0.0,0.0
56.956956956956944,0.0,0.0
57.05705705705706,0.0,0.0
57.157157157157165,0.0,0.0
57.25725725725725,0.0,0.0
57.357357357357365,0.0,0.0
57.457457457457465,0.0,0.0
57.55755755755755,0.0,0.0
57.65765765765766,0.0,0.0
57.75775775775776,0.0,0.0
57.85785785785786,0.0,0.0
57.957957957957966,0.0,0.0
58.05805805805805,0.0,0.0
58.15815815815815,0.0,0.0
58.258258258258266,0.0,0.0
58.35835835835835,0.0,0.0
58.45845845845846,0.0,0.0
58.55855855855857,0.0,0.0
58.65865865865866,0.0,0.0
58.758758758758766,0.0,0.0
58.85885885885885,0.0,0.0
58.958958958958966,0.0,0.0
59.05905905905907,0.0,0.0
59.15915915915915,0.0,0.0
59.25925925925926,0.0,0.0
59.35935935935936,0.0,0.0
59.45945945945946,0.0,0.0
59.55955955955957,0.0,0.0
59.65965965965965,0.0,0.0
59.75975975975975,0.0,0.0
59.859859859859874,0.0,0.0
59.95995995995996,0.0,0.0
